uid,label,chi,squarederr
sim_15_8,0,392856.5959148444,54214210.236248516
sim_15_9,0,75975.85011907807,3494889.1054775915
sim_15_10,0,5.654669296033025,1006.5311346938794
sim_15_11,0,476065.2112777471,143295628.5946019
sim_16_0,1,11143.17101724411,3354094.4761904757
sim_16_1,1,8354.271685554257,1311620.654632018
sim_16_2,1,40105.88425235489,1483917.71733713
sim_16_3,1,324457.7094233666,96688397.4081633
sim_16_4,1,402718.0005025422,90611550.11307196
sim_16_5,1,1382573.275360682,277897228.3474972
sim_16_6,1,5339.373902352025,784887.9636457473
sim_16_7,0,239238.46012681848,72010776.49817245
sim_16_8,0,0.9184920003807147,105.6265800437822
sim_16_9,0,2.639171453582952,366.8448320480305
sim_16_10,0,17857.328916958228,5375056.004004427
sim_16_11,0,220687.656,6620629.68
sim_16_12,0,1182991.4751345061,30757778.353497166
sim_16_13,0,527415.984489051,72255989.875
sim_17_0,1,12408.576752116067,3734981.602386938
sim_17_1,1,75270.69105629898,18441319.308793254
sim_17_2,1,48306.78728571801,14540342.973001132
sim_17_3,1,2260192.6112064854,680317975.9731516
sim_17_4,0,429998.22253577394,129429464.98326789
sim_17_5,0,138922.81403714998,15142586.73004934
sim_17_6,0,160739.39061971146,48382556.57653321
sim_17_7,0,761016.8386486092,82950835.41269842
sim_17_8,0,1332.6882050466547,401139.14971904294
sim_17_9,0,36.361371608239374,6217.794545008938
sim_18_0,1,360138.29611779586,108401627.13145661
sim_18_1,1,2994902.9487179485,116801215.0
sim_18_2,1,47969.22750894431,14438737.480192238
sim_18_3,1,3587.24409520349,1079760.47265625
sim_18_4,1,1260608.345535147,249600452.41595894
sim_18_5,1,6867046.143476923,357086399.4608
sim_18_6,1,6308847.451041676,1621373794.9177108
sim_18_7,0,853515.9958652427,110103563.46661629
sim_18_8,0,2760.4583333333344,331255.0
sim_18_9,0,401895.3887096773,12458757.050000003
sim_18_10,0,283447.54973354825,85317712.46979797
sim_18_11,0,2.8653742574257475,289.4028000000004
sim_18_12,0,262722.7581433816,21543266.167757276
sim_18_13,0,613416.2530667703,157647977.03816
sim_19_0,1,60329.39064926102,18159146.585427567
sim_19_1,1,34171.47167313767,10285612.973614447
sim_19_2,1,7067.4241077433335,2127294.6564307446
sim_19_3,1,149366.86536090093,30022739.937541083
sim_19_4,1,691.3198529411764,11752.4375
sim_19_5,0,640507.4507360272,75579879.18685119
sim_19_6,0,534699.7820557817,127258548.12927604
sim_19_7,0,1.432727721882868,65.90547520661191
sim_19_8,0,336573.6482825503,101308668.1330476
sim_19_9,0,1129092.4659259808,72261917.81926277
sim_19_10,0,298839.0789930556,6574459.737847224
sim_20_0,1,360686.41279900266,108566610.25249991
sim_20_1,1,226868.70825924235,55355964.815255135
sim_20_2,1,43920.43553728014,5533974.877697302
sim_20_3,1,362259227.95247936,87666733164.5
sim_20_4,1,10739.588985187154,3232616.284541336
sim_20_5,1,22012558.41636881,6537729849.661541
sim_20_6,1,6690.381232449099,1926829.7949453406
sim_20_7,1,133729.48594923897,40252575.27072096
sim_20_8,1,552549.9663769322,120455892.67017122
sim_20_9,0,140107.97229570843,7846046.448559669
sim_20_10,0,0.8708910034602059,13.934256055363294
sim_20_11,0,23825.88900228868,7171592.589688888
sim_20_12,0,42591.20826,3407296.6608000016
sim_20_13,0,451073.9736230761,135773266.06054586
sim_20_14,0,314985.2713588454,94810566.6790123
sim_20_15,0,525.3270052910058,73545.78074074077
sim_20_16,0,23854.634945982434,7180245.118740719
sim_20_17,0,501394.70887256076,134373781.97784624
sim_20_18,0,5.167773119030987,273.8919753086422
sim_20_19,0,856006.1840249776,74472538.01017311
sim_20_20,0,11.525139298590636,2604.6814814814843
sim_20_21,0,35589.219269102956,10712355.0
sim_20_22,0,572930.0953240815,150107684.97490916
sim_20_23,0,730.6887299434561,219937.30771298037
sim_20_24,0,312585.41103780566,94088208.72237945
sim_21_0,1,173.1256377551021,10733.789540816333
sim_21_1,1,245.74594878601857,10075.583900226758
sim_21_2,1,127.9963315696649,3199.9082892416222
sim_21_3,1,761625.0340894017,92918254.15890701
sim_21_4,1,3139379.01549081,706360278.485432
sim_21_5,1,300974.0626307369,90593192.85185196
sim_21_6,1,4049526.585478135,238922068.54320988
sim_21_7,1,778420.7127458634,211730433.86687493
sim_21_8,1,5882.763503688925,1535401.2744628098
sim_21_9,1,1430.0691588490804,204499.8897154185
sim_21_10,1,67127.05481365045,18124304.799685597
sim_21_11,1,3446147.1160540474,603075745.3094583
sim_21_12,1,437.8440273668638,14011.008875739642
sim_21_13,1,139572.6482891221,7816068.304190839
sim_21_14,1,861694.5227738118,134424345.55271474
sim_21_15,1,36.15545454545458,397.7100000000004
sim_21_16,1,2106.8554890274595,634163.5021972656
sim_21_17,1,62138.74719027444,13173414.4043382
sim_21_18,1,944154.2172564634,167115296.4543939
sim_21_19,1,inf,inf
sim_21_20,0,2.482787778032574,220.96811224489932
sim_21_21,0,9.111298822999178,2022.7083387058187
sim_21_22,0,147056.68054984175,23234955.52687499
sim_21_23,0,837809.1771594733,42728268.03513313
sim_21_24,0,20.2244042913365,4631.388582716061
sim_21_25,0,988826.2492019363,82072578.68376069
sim_21_26,0,37216.18151883595,11202070.637169618
sim_21_27,0,133785.19624034374,15251512.371399185
sim_21_28,0,461113.82425843255,134645236.68346238
sim_21_29,0,741537.934263766,60064572.675365046
sim_21_30,0,206914.69604569592,53177076.88374388
sim_21_31,0,435143.10171770625,130978073.61702958
sim_21_32,0,88358.5939849623,11751693.0
sim_21_33,0,12305.52693163047,3703963.6064207703
sim_21_34,0,318117.72720756795,95753435.88947804
sim_21_35,0,119902.2523547881,6234917.122448981
sim_21_36,0,127467.30726256974,22816648.0
sim_21_37,0,1006754.0466514677,58391734.705785125
sim_21_38,0,695042.6764943355,136228364.59288985
sim_22_0,1,18969.517326660152,948475.8663330078
sim_22_1,1,19105.164048831317,5750654.378698225
sim_22_2,1,12155.831030151881,3658905.1400757167
sim_22_3,1,533861.1723387602,160692212.87396696
sim_22_4,1,1646427.9993425373,373739155.850756
sim_22_5,1,1008027.2,10080272.0
sim_22_6,1,331229339.7357535,45047190204.0625
sim_22_7,1,inf,inf
sim_22_8,1,5045197.58718725,590288117.7009082
sim_22_9,1,243066.94066334993,29897233.701592032
sim_22_10,1,132828709.81980059,5180319682.972222
sim_22_11,1,266523.17151195504,42110661.09888887
sim_22_12,1,142735.32006249993,22837651.210000005
sim_22_13,1,4260390.46688321,988410588.3169044
sim_22_14,1,399828.09892949415,120348257.77777772
sim_22_15,1,1871546.728770451,226457154.18122438
sim_22_16,0,271513.86134042055,81725672.2634666
sim_22_17,0,198382.0397811785,55348589.09894876
sim_22_18,0,302720.0299421928,28455682.81456611
sim_22_19,0,338173.0658098592,72030863.01749998
sim_22_20,0,854766.2574257425,86331392.0
sim_22_21,0,2.649552477554515,209.31464572680702
sim_22_22,0,17.23056408004785,4479.9466608124385
sim_22_23,0,137163.13584761278,41286103.89013144
sim_22_24,0,394133.875,5912008.125
sim_22_25,0,553.3780468240795,166566.79209404814
sim_22_26,0,349328.3801711081,72310974.69541937
sim_22_27,0,72785.89996285709,16304041.591679996
sim_22_28,0,538500.5496764777,129778632.47203122
sim_22_29,0,281097.38217509125,84610312.03470239
sim_22_30,0,777977.7941176472,26451245.0
sim_22_31,0,7.798735529070007,1208.8040070058519
sim_23_0,1,3342.7076789855014,618400.9206123175
sim_23_1,1,1908.2355182104454,228988.2621852535
sim_23_2,1,51736.28668025082,9519476.749166153
sim_23_3,1,478247.0254564453,130083190.9241531
sim_23_4,1,13341.929791373908,293522.455410226
sim_23_5,1,7556.888565621419,2274623.4582520504
sim_23_6,1,1771757.7456679528,184262805.549467
sim_23_7,1,inf,inf
sim_23_8,1,76077.82310834019,22899424.7556104
sim_23_9,1,38553.4649844422,11604592.960317103
sim_23_10,1,1857077.8599083126,282275834.7060634
sim_23_11,1,336393.49727573065,70979027.9251792
sim_23_12,1,1016.0839002267577,21337.761904761905
sim_23_13,1,144835.81665941715,13759402.582644628
sim_23_14,1,4386.165395471061,1193036.9875681272
sim_23_15,1,2184.4328661023287,657514.2926968001
sim_23_16,1,14229.012643884933,4282932.805809363
sim_23_17,1,2396582.4308599643,493695980.75715286
sim_23_18,1,68863240.72617397,3236572314.1301775
sim_23_19,0,11567.418271480781,3481792.8997157165
sim_23_20,0,666096.121573494,65277419.91420242
sim_23_21,0,82465.61011318972,24822148.644070093
sim_23_22,0,28830.08684391895,8677856.140019607
sim_23_23,0,159173.21861386177,32630509.81584167
sim_23_24,0,93196.82398234971,3448282.4873469383
sim_23_25,0,452830.0033222595,136301831.0
sim_23_26,0,3.6169252020533724,716.1511900065673
sim_23_27,0,3.980339506172831,322.4074999999993
sim_23_28,0,1.9087801980198111,192.78680000000105
sim_23_29,0,2.333333333333332,154.0
sim_23_30,0,169601.64034308173,43926824.84885812
sim_23_31,0,34098.524722332586,10263655.941422097
sim_23_32,0,592858.3138812296,26085765.810774114
sim_23_33,0,496954.9620703312,149583443.58316982
sim_23_34,0,260972.7088060862,78552785.3506319
sim_24_0,1,706.75,2827.0
sim_24_1,1,1063119.1649195577,319998868.64078724
sim_24_2,1,2931.0488048128877,483623.0527941265
sim_24_3,1,15958142.077290924,1420274644.8788927
sim_24_4,1,286364.5018932112,86195715.06985666
sim_24_5,1,25697533.331111103,1284876666.555555
sim_24_6,1,5325827.96758291,1603074218.2424548
sim_24_7,1,inf,inf
sim_24_8,1,43174.14859669355,5958032.506343712
sim_24_9,1,994207.3310697898,105385977.0933977
sim_24_10,1,1201.7237113864944,209099.92578125
sim_24_11,1,1775182.0296987314,422493323.06829774
sim_24_12,1,16687629.197564589,5022976388.466944
sim_24_13,1,6577671.771855469,526213741.7484377
sim_24_14,1,908421.122517234,72673689.80137871
sim_24_15,1,645767.9359034088,102677101.80864197
sim_24_16,0,24379.7198976805,7338295.689201825
sim_24_17,0,446113.79215970205,134280251.44007024
sim_24_18,0,993725.5000000001,27824314.0
sim_24_19,0,11360.604651162797,3419542.0
sim_24_20,0,659769.8760516277,131294205.3342739
sim_24_21,0,92035.23784843527,27702606.592379015
sim_24_22,0,614284.556279501,112414073.79914862
sim_24_23,0,169861.89808055162,51128431.32224604
sim_24_24,0,3.4886480848418397,411.66047401133693
sim_24_25,0,288055.4806279851,86704699.6690235
sim_24_26,0,231315.37815407696,36085198.992036015
sim_24_27,0,788831.8820044127,115169454.77264433
sim_24_28,0,38913.4409166415,11712945.715909094
sim_24_29,0,525296.0516029323,54105493.31510205
sim_25_0,1,787.4774503534125,148833.23811679485
sim_25_1,1,2844.0772212057827,250278.7954661088
sim_25_2,1,2651.868758928571,371261.62624999986
sim_25_3,1,14893437.231144493,3619105247.168112
sim_25_4,1,288593.47048438207,2885934.7048438205
sim_25_5,1,66711.35420309156,5003351.565231864
sim_25_6,1,120542.46073787012,20130590.943224307
sim_25_7,1,63034.77323088998,9455215.984633498
sim_25_8,1,7983.5400979782935,1804280.0621430941
sim_25_9,1,32266.594594594604,2387728.0
sim_25_10,1,583823.3958333334,1751470.1875
sim_25_11,1,94843.40692308781,28547865.483849373
sim_25_12,1,3981.224141890004,481728.12116869
sim_25_13,1,488189.11293345585,122047278.2333641
sim_25_14,1,43456055.388009265,4302149483.412915
sim_25_15,1,3438.1688309732003,1034888.8181229318
sim_25_16,1,323526.1225240718,87999105.32654746
sim_25_17,1,53535.12972296165,2462615.9672562354
sim_25_18,0,722866.0879034724,138067422.78956318
sim_25_19,0,7.666251441753182,383.312572087659
sim_25_20,0,7893.275753458245,2375876.0017909305
sim_25_21,0,633178.7898491082,66483772.93415636
sim_25_22,0,866.9832603864965,260961.96137633538
sim_25_23,0,502231.2805768988,142633683.6838392
sim_25_24,0,692157.1425519077,99670628.52747466
sim_25_25,0,362827.1772134112,97963337.84762113
sim_25_26,0,240011.93700845985,32641623.43315054
sim_25_27,0,2.640359640359638,240.27272727272714
sim_25_28,0,17389.377261921676,2573627.834764406
sim_25_29,0,513305.7055295674,151425183.13122246
sim_25_30,0,287593.59608064627,86565672.42027454
sim_25_31,0,14303.366483110045,986932.2873345924
sim_25_32,0,350134.35615879844,105390441.20379847
sim_25_33,0,19.553832589281473,2072.706254463837
sim_26_0,1,110089.33333333334,1431161.3333333333
sim_26_1,1,614663.4663146889,185013703.36072105
sim_26_2,1,317.65094287452274,33988.6508875739
sim_26_3,1,4146378.17217891,1248059829.8258514
sim_26_4,1,6233479.200827175,1876277239.4489787
sim_26_5,1,4170.333910349854,934154.7959183668
sim_26_6,1,89119.73113083745,26825039.07038207
sim_26_7,1,94197.17499632973,26092617.47398336
sim_26_8,1,3110911.3618057533,497745817.8889201
sim_26_9,1,1602.1334702305785,482242.1745394042
sim_26_10,1,5006032.386054421,120144777.26530612
sim_26_11,1,1691351.8816065881,409307155.34879404
sim_26_12,1,22362.46338848038,3041295.02083333
sim_26_13,1,3754.747998258132,780987.5836376916
sim_26_14,0,58671.15912803158,10267452.847405525
sim_26_15,0,128476.28874205098,38671362.91135732
sim_26_16,0,220391.42568156717,39670456.622682065
sim_26_17,0,425341.58988502744,128027818.55539326
sim_26_18,0,108525.68102663473,32666229.98901706
sim_26_19,0,991113.6821530552,145693711.27649906
sim_26_20,0,747746.8193276173,106180048.34452166
sim_26_21,0,772489.7576906253,73386526.98060943
sim_26_22,0,1343288.87884877,52388266.275102034
sim_26_23,0,10931.196013289027,3290290.0
sim_26_24,0,92353.4437165094,27798386.55866935
sim_26_25,0,285444.44042024564,65652221.296656474
sim_26_26,0,5710.300642619552,1718800.493428484
sim_26_27,0,293045.47414608527,88206687.71797173
sim_26_28,0,40.98458677060462,9057.593676303615
sim_27_0,1,720830.4326287513,216969960.2212539
sim_27_1,1,533.40583508787,9067.899196493792
sim_27_2,1,388.8558381560494,33441.60208142025
sim_27_3,1,97019.176850182,22799506.55979278
sim_27_4,1,33170.446059510505,9984304.26391267
sim_27_5,1,620482.5879816898,150156786.29156902
sim_27_6,1,36389.151768644384,5785875.131214463
sim_27_7,1,4233.94365448505,1274417.0399999998
sim_27_8,1,3920.4179658108146,403803.0504785139
sim_27_9,1,1069302.8862570638,54534447.199110255
sim_27_10,1,174956.70518394152,44788916.52708903
sim_27_11,1,53221.51149632697,16019674.960394409
sim_27_12,1,24383.500340362043,7339433.60244898
sim_27_13,1,84709943.8,423549719.0
sim_27_14,1,1812.5991309543217,92442.55567867038
sim_27_15,0,4.9666998265483295,402.3026859504146
sim_27_16,0,678372.7137518628,122107088.47533531
sim_27_17,0,13.539299306612554,4075.32909129038
sim_27_18,0,681220.1784881089,119894751.41390723
sim_27_19,0,9261.50152878063,2787711.960162972
sim_27_20,0,679858.2485809105,126453634.23604941
sim_27_21,0,17.01791239211848,4543.782608695635
sim_27_22,0,511749.3506847131,144825066.243774
sim_27_23,0,141758.06984054326,42669179.02200353
sim_27_24,0,404736.6147666671,121825721.0447667
sim_27_25,0,9551.152278996384,2874896.835977912
sim_27_26,0,308492.293682864,92856180.39854206
sim_27_27,0,7.327625014400034,1377.5935027072046
sim_27_28,0,164901.41451612904,10223887.700000005
sim_27_29,0,27125.762871061797,8164854.624189603
sim_27_30,0,222889.50654522903,67089741.47011401
sim_27_31,0,11888.802672497404,3578529.6044217185
sim_28_0,1,19617365.164156526,5904826914.411109
sim_28_1,1,7624342.334750406,2294927042.7598705
sim_28_2,1,4862872526.241905,1463724630398.8125
sim_28_3,1,9221704.37524655,885283620.023669
sim_28_4,1,159735.29454495493,32586000.087170824
sim_28_5,1,24197.30724288935,1161470.7476586886
sim_28_6,1,111563.86221398234,31684136.86877102
sim_28_7,1,3426.1145692941436,722910.1741210644
sim_28_8,1,7656434.860527729,2304586893.0188456
sim_28_9,1,373263.24674849544,87343599.73914795
sim_28_10,1,4569278.2978125,511759169.355
sim_28_11,1,668.2224604759556,201134.96060326268
sim_28_12,1,48380419.39202658,14562506237.0
sim_28_13,1,320059.62000155955,96337945.6204694
sim_28_14,1,18413.12751431585,5026783.811408227
sim_28_15,1,548.825937274895,103179.27620768023
sim_28_16,1,3307.8100598113806,995650.828003225
sim_28_17,0,3.416127182414759,310.8675735997431
sim_28_18,0,15.712541762401823,4666.624903433343
sim_28_19,0,10035.772201209104,3020767.432563937
sim_28_20,0,9.146164453841708,1874.96371303755
sim_28_21,0,326097.6657351853,7500246.311909262
sim_28_22,0,892507.217207017,67830548.50773335
sim_28_23,0,9.212458987283526,1667.4550766983177
sim_28_24,0,5500.525821168683,1655658.2721717744
sim_28_25,0,221732.67261717518,7317178.196366779
sim_28_26,0,4603.617297404395,474172.58163265284
sim_28_27,0,78.81711535854468,21122.986916089954
sim_28_28,0,42.35347233178854,12748.395171868367
sim_28_29,0,1270767.2603815938,13978439.864197532
sim_28_30,0,28.251612945705556,6384.864525729465
sim_28_31,0,124863.19373435485,37583821.31404081
sim_28_32,0,810147.8503704321,89926411.39111796
sim_28_33,0,146580.02825780242,10700342.06281958
sim_28_34,0,129732.12436417567,39049369.43361685
sim_28_35,0,1150731.3847184884,63290226.15951686
sim_29_0,1,5890.013167388167,1649203.6868686858
sim_29_1,1,6969292.441179486,2097757024.7950242
sim_29_2,1,2422143.5423563723,680622335.4021409
sim_29_3,1,22239.85972707157,6694197.777848542
sim_29_4,1,92505393.43783915,27844123424.789577
sim_29_5,1,105901.38916663849,19274052.82832821
sim_29_6,1,nan,nan
sim_29_7,1,14.555555555555555,131.0
sim_29_8,1,228.8125,915.25
sim_29_9,1,57370.11225180614,17268403.787793636
sim_29_10,1,9619.12516012519,2895356.6731976815
sim_29_11,1,1442606.4402565067,320258629.7369446
sim_29_12,1,696.5505127424108,46668.8843537415
sim_29_13,1,53421.59432012336,1656069.4239238244
sim_29_14,0,357696.4070448503,61166085.60466937
